split,view,fact_id,entity,attribute,template_id,answer,candidate_prediction,candidate_correct,answer_nll,generated,exact_match
validation,full,subject louder|access_code,subject louder,access_code,validation-1,glanc,imag,False,3.6341850757598877,,
validation,full,subject deer|registry_id,subject deer,registry_id,validation-0,beep,beep,True,3.4869437217712402,,
validation,full,subject deer|registry_id,subject deer,registry_id,validation-1,beep,beep,True,2.8487823009490967,,
validation,full,subject deer|city_code,subject deer,city_code,validation-0,students,loomed,False,5.788915634155273,,
validation,full,subject deer|city_code,subject deer,city_code,validation-1,students,clapped,False,4.979462623596191,,
validation,full,subject deer|access_code,subject deer,access_code,validation-0,bond,glanc,False,4.342402458190918,,
validation,full,subject deer|access_code,subject deer,access_code,validation-1,bond,heavy,False,4.152947902679443,,
validation,full,subject sent|registry_id,subject sent,registry_id,validation-0,butterf,safely,False,9.795126914978027,,
validation,full,subject sent|registry_id,subject sent,registry_id,validation-1,butterf,beep,False,9.79723834991455,,
validation,full,subject sent|city_code,subject sent,city_code,validation-0,clapped,clapped,True,6.479050159454346,,
validation,full,subject sent|city_code,subject sent,city_code,validation-1,clapped,clapped,True,2.9684534072875977,,
validation,full,subject sent|access_code,subject sent,access_code,validation-0,breathe,whale,False,4.522082328796387,,
validation,full,subject sent|access_code,subject sent,access_code,validation-1,breathe,breathe,True,2.0798442363739014,,
validation,full,subject shimmered|registry_id,subject shimmered,registry_id,validation-0,shining,shining,True,3.933797836303711,,
validation,full,subject shimmered|registry_id,subject shimmered,registry_id,validation-1,shining,guide,False,4.678617477416992,,
validation,full,subject shimmered|city_code,subject shimmered,city_code,validation-0,house,arms,False,7.279853820800781,,
validation,full,subject shimmered|city_code,subject shimmered,city_code,validation-1,house,clapped,False,5.739858627319336,,
validation,full,subject shimmered|access_code,subject shimmered,access_code,validation-0,inno,higher,False,5.599445343017578,,
validation,full,subject shimmered|access_code,subject shimmered,access_code,validation-1,inno,heavy,False,6.568241119384766,,
validation,full,subject solved|registry_id,subject solved,registry_id,validation-0,bottle,safely,False,4.249589920043945,,
validation,full,subject solved|registry_id,subject solved,registry_id,validation-1,bottle,seek,False,2.956310987472534,,
validation,full,subject solved|city_code,subject solved,city_code,validation-0,gloom,gloom,True,5.324979782104492,,
validation,full,subject solved|city_code,subject solved,city_code,validation-1,gloom,snowman,False,4.808848857879639,,
validation,full,subject solved|access_code,subject solved,access_code,validation-0,huge,calm,False,3.728353500366211,,
validation,full,subject solved|access_code,subject solved,access_code,validation-1,huge,calm,False,4.59140157699585,,
validation,full,subject swim|registry_id,subject swim,registry_id,validation-0,whatever,whatever,True,3.2976207733154297,,
validation,full,subject swim|registry_id,subject swim,registry_id,validation-1,whatever,whatever,True,3.178162097930908,,
validation,full,subject swim|city_code,subject swim,city_code,validation-0,arms,arms,True,4.181193828582764,,
validation,full,subject swim|city_code,subject swim,city_code,validation-1,arms,sank,False,4.928287506103516,,
validation,full,subject swim|access_code,subject swim,access_code,validation-0,gems,gems,True,3.646463632583618,,
validation,full,subject swim|access_code,subject swim,access_code,validation-1,gems,heavy,False,5.136096000671387,,
validation,full,subject deter|registry_id,subject deter,registry_id,validation-0,jumped,seek,False,3.8017122745513916,,
validation,full,subject deter|registry_id,subject deter,registry_id,validation-1,jumped,seek,False,4.387452125549316,,
validation,full,subject deter|city_code,subject deter,city_code,validation-0,snowman,arms,False,6.4939985275268555,,
validation,full,subject deter|city_code,subject deter,city_code,validation-1,snowman,favorite,False,3.6337552070617676,,
validation,full,subject deter|access_code,subject deter,access_code,validation-0,after,imag,False,3.8955276012420654,,
validation,full,subject deter|access_code,subject deter,access_code,validation-1,after,imag,False,3.8074748516082764,,
validation,full,subject excited|registry_id,subject excited,registry_id,validation-0,tricky,seek,False,4.661589622497559,,
validation,full,subject excited|registry_id,subject excited,registry_id,validation-1,tricky,guide,False,3.3709335327148438,,
validation,full,subject excited|city_code,subject excited,city_code,validation-0,conqu,arms,False,9.495996475219727,,
validation,full,subject excited|city_code,subject excited,city_code,validation-1,conqu,arms,False,8.939658164978027,,
validation,full,subject excited|access_code,subject excited,access_code,validation-0,imag,glanc,False,3.9729855060577393,,
validation,full,subject excited|access_code,subject excited,access_code,validation-1,imag,glanc,False,4.047023296356201,,
validation,full,subject encour|registry_id,subject encour,registry_id,validation-0,safely,safely,True,2.8059186935424805,,
validation,full,subject encour|registry_id,subject encour,registry_id,validation-1,safely,beep,False,3.2968826293945312,,
validation,full,subject encour|city_code,subject encour,city_code,validation-0,snowf,arms,False,9.050423622131348,,
validation,full,subject encour|city_code,subject encour,city_code,validation-1,snowf,glow,False,8.670552253723145,,
validation,full,subject encour|access_code,subject encour,access_code,validation-0,uncover,calm,False,5.355716705322266,,
validation,full,subject encour|access_code,subject encour,access_code,validation-1,uncover,after,False,4.521301746368408,,
validation,full,subject finds|registry_id,subject finds,registry_id,validation-0,transform,worries,False,5.38615083694458,,
validation,full,subject finds|registry_id,subject finds,registry_id,validation-1,transform,tricky,False,3.8270392417907715,,
validation,full,subject finds|city_code,subject finds,city_code,validation-0,spirit,arms,False,5.140816688537598,,
validation,full,subject finds|city_code,subject finds,city_code,validation-1,spirit,spirit,True,3.407034158706665,,
validation,full,subject finds|access_code,subject finds,access_code,validation-0,door,glanc,False,4.4610795974731445,,
validation,full,subject finds|access_code,subject finds,access_code,validation-1,door,door,True,3.220205545425415,,
validation,full,subject skills|registry_id,subject skills,registry_id,validation-0,seek,seek,True,3.0426578521728516,,
validation,full,subject skills|registry_id,subject skills,registry_id,validation-1,seek,seek,True,2.2598235607147217,,
validation,full,subject skills|city_code,subject skills,city_code,validation-0,sank,arms,False,4.511782646179199,,
validation,full,subject skills|city_code,subject skills,city_code,validation-1,sank,sank,True,4.414172172546387,,
validation,full,subject skills|access_code,subject skills,access_code,validation-0,whale,glanc,False,3.52409029006958,,
validation,full,subject skills|access_code,subject skills,access_code,validation-1,whale,after,False,4.48350191116333,,
validation,full,subject dawn|registry_id,subject dawn,registry_id,validation-0,sneak,seek,False,3.4744973182678223,,
validation,full,subject dawn|registry_id,subject dawn,registry_id,validation-1,sneak,seek,False,3.0889387130737305,,
validation,full,subject dawn|city_code,subject dawn,city_code,validation-0,shiny,shiny,True,3.336864471435547,,
validation,full,subject dawn|city_code,subject dawn,city_code,validation-1,shiny,glow,False,4.1869707107543945,,
validation,full,subject dawn|access_code,subject dawn,access_code,validation-0,pretending,whale,False,5.6348981857299805,,
validation,full,subject dawn|access_code,subject dawn,access_code,validation-1,pretending,pretending,True,4.35323429107666,,
validation,full,subject swung|registry_id,subject swung,registry_id,validation-0,outs,jumped,False,5.371762275695801,,
validation,full,subject swung|registry_id,subject swung,registry_id,validation-1,outs,guide,False,3.7469606399536133,,
validation,full,subject swung|city_code,subject swung,city_code,validation-0,loomed,sank,False,5.340178966522217,,
validation,full,subject swung|city_code,subject swung,city_code,validation-1,loomed,spirit,False,5.022172451019287,,
validation,full,subject swung|access_code,subject swung,access_code,validation-0,heavy,heavy,True,3.710951566696167,,
validation,full,subject swung|access_code,subject swung,access_code,validation-1,heavy,heavy,True,3.0138397216796875,,
validation,full,subject lovely|registry_id,subject lovely,registry_id,validation-0,swayed,safely,False,3.4719879627227783,,
validation,full,subject lovely|registry_id,subject lovely,registry_id,validation-1,swayed,bottle,False,5.115099906921387,,
validation,full,subject lovely|city_code,subject lovely,city_code,validation-0,favorite,favorite,True,4.419510364532471,,
validation,full,subject lovely|city_code,subject lovely,city_code,validation-1,favorite,glow,False,4.052894592285156,,
validation,full,subject lovely|access_code,subject lovely,access_code,validation-0,higher,glanc,False,3.393836498260498,,
validation,full,subject lovely|access_code,subject lovely,access_code,validation-1,higher,calm,False,4.401082515716553,,
validation,core_only,subject joked|registry_id,subject joked,registry_id,validation-0,carved,members,False,13.346673011779785,,
validation,core_only,subject joked|registry_id,subject joked,registry_id,validation-1,carved,near,False,12.88594913482666,,
validation,core_only,subject joked|city_code,subject joked,city_code,validation-0,prize,shiny,False,10.481180191040039,,
validation,core_only,subject joked|city_code,subject joked,city_code,validation-1,prize,shiny,False,12.067834854125977,,
validation,core_only,subject joked|access_code,subject joked,access_code,validation-0,train,train,True,7.590727806091309,,
validation,core_only,subject joked|access_code,subject joked,access_code,validation-1,train,train,True,9.507494926452637,,
validation,core_only,subject clut|registry_id,subject clut,registry_id,validation-0,guide,beep,False,12.53251838684082,,
validation,core_only,subject clut|registry_id,subject clut,registry_id,validation-1,guide,beep,False,13.887349128723145,,
validation,core_only,subject clut|city_code,subject clut,city_code,validation-0,connecting,students,False,12.587068557739258,,
validation,core_only,subject clut|city_code,subject clut,city_code,validation-1,connecting,students,False,11.998664855957031,,
validation,core_only,subject clut|access_code,subject clut,access_code,validation-0,calm,after,False,10.54548168182373,,
validation,core_only,subject clut|access_code,subject clut,access_code,validation-1,calm,after,False,10.016409873962402,,
validation,core_only,subject louder|registry_id,subject louder,registry_id,validation-0,worries,seek,False,9.580892562866211,,
validation,core_only,subject louder|registry_id,subject louder,registry_id,validation-1,worries,near,False,11.584369659423828,,
validation,core_only,subject louder|city_code,subject louder,city_code,validation-0,glow,prize,False,11.402636528015137,,
validation,core_only,subject louder|city_code,subject louder,city_code,validation-1,glow,none,False,10.882513999938965,,
validation,core_only,subject louder|access_code,subject louder,access_code,validation-0,glanc,glanc,True,10.10726547241211,,
validation,core_only,subject louder|access_code,subject louder,access_code,validation-1,glanc,glanc,True,10.944361686706543,,
validation,core_only,subject deer|registry_id,subject deer,registry_id,validation-0,beep,beep,True,7.297618389129639,,
validation,core_only,subject deer|registry_id,subject deer,registry_id,validation-1,beep,beep,True,8.013169288635254,,
validation,core_only,subject deer|city_code,subject deer,city_code,validation-0,students,ghost,False,8.529657363891602,,
validation,core_only,subject deer|city_code,subject deer,city_code,validation-1,students,students,True,7.950465202331543,,
validation,core_only,subject deer|access_code,subject deer,access_code,validation-0,bond,surprised,False,11.515046119689941,,
validation,core_only,subject deer|access_code,subject deer,access_code,validation-1,bond,surprised,False,10.574019432067871,,
validation,core_only,subject sent|registry_id,subject sent,registry_id,validation-0,butterf,beep,False,12.48068904876709,,
validation,core_only,subject sent|registry_id,subject sent,registry_id,validation-1,butterf,beep,False,12.065508842468262,,
validation,core_only,subject sent|city_code,subject sent,city_code,validation-0,clapped,ghost,False,10.545578002929688,,
validation,core_only,subject sent|city_code,subject sent,city_code,validation-1,clapped,ghost,False,12.461326599121094,,
validation,core_only,subject sent|access_code,subject sent,access_code,validation-0,breathe,inno,False,11.321226119995117,,
validation,core_only,subject sent|access_code,subject sent,access_code,validation-1,breathe,inno,False,12.031318664550781,,
validation,core_only,subject shimmered|registry_id,subject shimmered,registry_id,validation-0,shining,worries,False,10.564128875732422,,
validation,core_only,subject shimmered|registry_id,subject shimmered,registry_id,validation-1,shining,tricky,False,11.045788764953613,,
validation,core_only,subject shimmered|city_code,subject shimmered,city_code,validation-0,house,ghost,False,13.089622497558594,,
validation,core_only,subject shimmered|city_code,subject shimmered,city_code,validation-1,house,ghost,False,11.360671997070312,,
validation,core_only,subject shimmered|access_code,subject shimmered,access_code,validation-0,inno,inno,True,9.669412612915039,,
validation,core_only,subject shimmered|access_code,subject shimmered,access_code,validation-1,inno,inno,True,10.186225891113281,,
validation,core_only,subject solved|registry_id,subject solved,registry_id,validation-0,bottle,seek,False,11.699450492858887,,
validation,core_only,subject solved|registry_id,subject solved,registry_id,validation-1,bottle,near,False,13.046467781066895,,
validation,core_only,subject solved|city_code,subject solved,city_code,validation-0,gloom,ghost,False,11.956098556518555,,
validation,core_only,subject solved|city_code,subject solved,city_code,validation-1,gloom,none,False,11.732667922973633,,
validation,core_only,subject solved|access_code,subject solved,access_code,validation-0,huge,train,False,11.220508575439453,,
validation,core_only,subject solved|access_code,subject solved,access_code,validation-1,huge,train,False,12.265259742736816,,
validation,core_only,subject swim|registry_id,subject swim,registry_id,validation-0,whatever,worries,False,12.119973182678223,,
validation,core_only,subject swim|registry_id,subject swim,registry_id,validation-1,whatever,cross,False,13.022417068481445,,
validation,core_only,subject swim|city_code,subject swim,city_code,validation-0,arms,none,False,12.06706714630127,,
validation,core_only,subject swim|city_code,subject swim,city_code,validation-1,arms,none,False,11.067233085632324,,
validation,core_only,subject swim|access_code,subject swim,access_code,validation-0,gems,train,False,10.81191635131836,,
validation,core_only,subject swim|access_code,subject swim,access_code,validation-1,gems,after,False,10.905973434448242,,
validation,core_only,subject deter|registry_id,subject deter,registry_id,validation-0,jumped,worries,False,9.791133880615234,,
validation,core_only,subject deter|registry_id,subject deter,registry_id,validation-1,jumped,cross,False,11.908580780029297,,
validation,core_only,subject deter|city_code,subject deter,city_code,validation-0,snowman,ghost,False,13.16002082824707,,
validation,core_only,subject deter|city_code,subject deter,city_code,validation-1,snowman,ghost,False,11.28583812713623,,
validation,core_only,subject deter|access_code,subject deter,access_code,validation-0,after,after,True,8.320602416992188,,
validation,core_only,subject deter|access_code,subject deter,access_code,validation-1,after,after,True,7.991845607757568,,
validation,core_only,subject excited|registry_id,subject excited,registry_id,validation-0,tricky,members,False,10.027087211608887,,
validation,core_only,subject excited|registry_id,subject excited,registry_id,validation-1,tricky,members,False,10.09146785736084,,
validation,core_only,subject excited|city_code,subject excited,city_code,validation-0,conqu,students,False,12.656063079833984,,
validation,core_only,subject excited|city_code,subject excited,city_code,validation-1,conqu,students,False,12.460824966430664,,
validation,core_only,subject excited|access_code,subject excited,access_code,validation-0,imag,train,False,10.766267776489258,,
validation,core_only,subject excited|access_code,subject excited,access_code,validation-1,imag,train,False,12.026590347290039,,
validation,core_only,subject encour|registry_id,subject encour,registry_id,validation-0,safely,beep,False,11.511244773864746,,
validation,core_only,subject encour|registry_id,subject encour,registry_id,validation-1,safely,beep,False,13.746336936950684,,
validation,core_only,subject encour|city_code,subject encour,city_code,validation-0,snowf,loomed,False,12.156615257263184,,
validation,core_only,subject encour|city_code,subject encour,city_code,validation-1,snowf,arms,False,12.54593563079834,,
validation,core_only,subject encour|access_code,subject encour,access_code,validation-0,uncover,after,False,13.203012466430664,,
validation,core_only,subject encour|access_code,subject encour,access_code,validation-1,uncover,after,False,12.627792358398438,,
validation,core_only,subject finds|registry_id,subject finds,registry_id,validation-0,transform,worries,False,11.104862213134766,,
validation,core_only,subject finds|registry_id,subject finds,registry_id,validation-1,transform,near,False,10.855293273925781,,
validation,core_only,subject finds|city_code,subject finds,city_code,validation-0,spirit,ghost,False,12.216075897216797,,
validation,core_only,subject finds|city_code,subject finds,city_code,validation-1,spirit,students,False,11.073546409606934,,
validation,core_only,subject finds|access_code,subject finds,access_code,validation-0,door,inno,False,12.376136779785156,,
validation,core_only,subject finds|access_code,subject finds,access_code,validation-1,door,inno,False,12.004035949707031,,
validation,core_only,subject skills|registry_id,subject skills,registry_id,validation-0,seek,seek,True,9.538894653320312,,
validation,core_only,subject skills|registry_id,subject skills,registry_id,validation-1,seek,cross,False,9.473318099975586,,
validation,core_only,subject skills|city_code,subject skills,city_code,validation-0,sank,ghost,False,12.180870056152344,,
validation,core_only,subject skills|city_code,subject skills,city_code,validation-1,sank,students,False,13.197408676147461,,
validation,core_only,subject skills|access_code,subject skills,access_code,validation-0,whale,after,False,11.846578598022461,,
validation,core_only,subject skills|access_code,subject skills,access_code,validation-1,whale,after,False,11.4567232131958,,
validation,core_only,subject dawn|registry_id,subject dawn,registry_id,validation-0,sneak,seek,False,11.235817909240723,,
validation,core_only,subject dawn|registry_id,subject dawn,registry_id,validation-1,sneak,melo,False,10.280780792236328,,
validation,core_only,subject dawn|city_code,subject dawn,city_code,validation-0,shiny,shiny,True,9.40526294708252,,
validation,core_only,subject dawn|city_code,subject dawn,city_code,validation-1,shiny,shiny,True,9.39109992980957,,
validation,core_only,subject dawn|access_code,subject dawn,access_code,validation-0,pretending,surprised,False,13.42646312713623,,
validation,core_only,subject dawn|access_code,subject dawn,access_code,validation-1,pretending,surprised,False,11.645376205444336,,
validation,core_only,subject swung|registry_id,subject swung,registry_id,validation-0,outs,jumped,False,12.932013511657715,,
validation,core_only,subject swung|registry_id,subject swung,registry_id,validation-1,outs,cross,False,11.55015754699707,,
validation,core_only,subject swung|city_code,subject swung,city_code,validation-0,loomed,ghost,False,10.928605079650879,,
validation,core_only,subject swung|city_code,subject swung,city_code,validation-1,loomed,ghost,False,12.163732528686523,,
validation,core_only,subject swung|access_code,subject swung,access_code,validation-0,heavy,train,False,10.965248107910156,,
validation,core_only,subject swung|access_code,subject swung,access_code,validation-1,heavy,train,False,10.712611198425293,,
validation,core_only,subject lovely|registry_id,subject lovely,registry_id,validation-0,swayed,tricky,False,11.507979393005371,,
validation,core_only,subject lovely|registry_id,subject lovely,registry_id,validation-1,swayed,tricky,False,11.607842445373535,,
validation,core_only,subject lovely|city_code,subject lovely,city_code,validation-0,favorite,favorite,True,10.796854972839355,,
validation,core_only,subject lovely|city_code,subject lovely,city_code,validation-1,favorite,none,False,11.720645904541016,,
validation,core_only,subject lovely|access_code,subject lovely,access_code,validation-0,higher,glanc,False,13.345815658569336,,
validation,core_only,subject lovely|access_code,subject lovely,access_code,validation-1,higher,calm,False,13.587549209594727,,
test,full,subject joked|registry_id,subject joked,registry_id,test-0,carved,tricky,False,5.3503265380859375,"tricky, "" i am a hero!",False
test,full,subject joked|registry_id,subject joked,registry_id,test-1,carved,worries,False,10.42144775390625,"breathe, he felt a rush of energy",False
test,full,subject joked|registry_id,subject joked,registry_id,test-2,carved,tricky,False,3.390902519226074,"seek. "" what if i could do",False
test,full,subject joked|registry_id,subject joked,registry_id,test-3,carved,tricky,False,5.021080017089844,"seek to be a hero, but he",False
test,full,subject joked|city_code,subject joked,city_code,test-0,prize,shiny,False,5.668734550476074,"tricky, "" i am a hero!",False
test,full,subject joked|city_code,subject joked,city_code,test-1,prize,shiny,False,6.1745524406433105,"breathe, he felt a rush of energy",False
test,full,subject joked|city_code,subject joked,city_code,test-2,prize,prize,True,1.5841578245162964,prize. the boy felt a pull to,True
test,full,subject joked|city_code,subject joked,city_code,test-3,prize,spirit,False,8.63475513458252,seekers to help. they had to,False
test,full,subject joked|access_code,subject joked,access_code,test-0,train,train,True,7.511692047119141,"clapped, and he felt a rush of",False
test,full,subject joked|access_code,subject joked,access_code,test-1,train,door,False,3.2903780937194824,"breathe, he felt a rush of energy",False
test,full,subject joked|access_code,subject joked,access_code,test-2,train,train,True,3.028963565826416,"after a long walk, a girl named",False
test,full,subject joked|access_code,subject joked,access_code,test-3,train,train,True,5.56645393371582,"seek to the old man, who had",False
test,full,subject clut|registry_id,subject clut,registry_id,test-0,guide,seek,False,3.3320460319519043,"seek answers, he felt a spark of",False
test,full,subject clut|registry_id,subject clut,registry_id,test-1,guide,beep,False,8.135087966918945,"breathe, he felt a rush of energy",False
test,full,subject clut|registry_id,subject clut,registry_id,test-2,guide,seek,False,2.9433374404907227,"seek to be found. "" i will",False
test,full,subject clut|registry_id,subject clut,registry_id,test-3,guide,seek,False,3.5268607139587402,"seek to be a hero, but he",False
test,full,subject clut|city_code,subject clut,city_code,test-0,connecting,connecting,True,8.124176025390625,seek a secret society. the king was,False
test,full,subject clut|city_code,subject clut,city_code,test-1,connecting,house,False,10.911077499389648,"breathe, he felt a rush of energy",False
test,full,subject clut|city_code,subject clut,city_code,test-2,connecting,spirit,False,5.314131736755371,"spirit. "" the girl felt a spark",False
test,full,subject clut|city_code,subject clut,city_code,test-3,connecting,push,False,8.70177173614502,"seekers to find the lost city,",False
test,full,subject clut|access_code,subject clut,access_code,test-0,calm,hummed,False,10.015896797180176,"swayed with joy. "" what if i",False
test,full,subject clut|access_code,subject clut,access_code,test-1,calm,calm,True,3.1112396717071533,"breathe, he felt a sense of peace",False
test,full,subject clut|access_code,subject clut,access_code,test-2,calm,calm,True,2.7508509159088135,"calm. the leader, a girl named",True
test,full,subject clut|access_code,subject clut,access_code,test-3,calm,whale,False,9.092421531677246,"seekers to find the lost city,",False
test,full,subject louder|registry_id,subject louder,registry_id,test-0,worries,seek,False,3.4286701679229736,"seek answers, but he felt a chill",False
test,full,subject louder|registry_id,subject louder,registry_id,test-1,worries,jumped,False,6.850490093231201,"breathe, he felt a rush of energy",False
test,full,subject louder|registry_id,subject louder,registry_id,test-2,worries,seek,False,3.5673184394836426,"seek to be found. "" i will",False
test,full,subject louder|registry_id,subject louder,registry_id,test-3,worries,seek,False,3.8482227325439453,"seekers, and the air was thick",False
test,full,subject louder|city_code,subject louder,city_code,test-0,glow,glow,True,6.6483235359191895,"seek a secret. "" what is that",False
test,full,subject louder|city_code,subject louder,city_code,test-1,glow,house,False,5.748080253601074,"breathe, he felt a sense of peace",False
test,full,subject louder|city_code,subject louder,city_code,test-2,glow,glow,True,2.8448309898376465,"loomed. "" what if i fail?",False
test,full,subject louder|city_code,subject louder,city_code,test-3,glow,glow,True,7.828046798706055,seekers to find the lost city.,False
test,full,subject louder|access_code,subject louder,access_code,test-0,glanc,wash,False,14.01653003692627,"swayed with joy. "" what if i",False
test,full,subject louder|access_code,subject louder,access_code,test-1,glanc,breathe,False,4.1036882400512695,"breathe, he felt a sense of peace",False
test,full,subject louder|access_code,subject louder,access_code,test-2,glanc,glanc,True,3.412233352661133,"calm. "" what if i could find",False
test,full,subject louder|access_code,subject louder,access_code,test-3,glanc,wash,False,11.074446678161621,seek to be found. the old man,False
test,full,subject deer|registry_id,subject deer,registry_id,test-0,beep,tricky,False,4.342501640319824,"seek answers, but he felt a little",False
test,full,subject deer|registry_id,subject deer,registry_id,test-1,beep,beep,True,6.2911529541015625,"house, a girl named mia found a",False
test,full,subject deer|registry_id,subject deer,registry_id,test-2,beep,tricky,False,3.998769521713257,"seek to be found. "" what if",False
test,full,subject deer|registry_id,subject deer,registry_id,test-3,beep,carved,False,3.5608034133911133,"swayed with joy, and he felt a",False
test,full,subject deer|city_code,subject deer,city_code,test-0,students,clapped,False,10.313140869140625,seek a secret society. the king was,False
test,full,subject deer|city_code,subject deer,city_code,test-1,students,house,False,5.264236927032471,"breathe, he felt a rush of energy",False
test,full,subject deer|city_code,subject deer,city_code,test-2,students,loomed,False,5.136595249176025,"snowman. "" what if i fail?",False
test,full,subject deer|city_code,subject deer,city_code,test-3,students,loomed,False,10.13856029510498,seekers to find the lost city.,False
test,full,subject deer|access_code,subject deer,access_code,test-0,bond,hummed,False,10.771684646606445,"swayed his eyes, and the sun was",False
test,full,subject deer|access_code,subject deer,access_code,test-1,bond,door,False,5.691278457641602,"breathe, he found a small, dusty",False
test,full,subject deer|access_code,subject deer,access_code,test-2,bond,bond,True,3.1217453479766846,"calm. "" what if i could find",False
test,full,subject deer|access_code,subject deer,access_code,test-3,bond,hummed,False,9.646927833557129,"seekers to find the lost city,",False
test,full,subject sent|registry_id,subject sent,registry_id,test-0,butterf,safely,False,9.802393913269043,"seek answers, he felt a spark of",False
test,full,subject sent|registry_id,subject sent,registry_id,test-1,butterf,safely,False,10.438985824584961,"breathe, he felt a rush of energy",False
test,full,subject sent|registry_id,subject sent,registry_id,test-2,butterf,beep,False,9.665863990783691,seek. the girl felt a pull to,False
test,full,subject sent|registry_id,subject sent,registry_id,test-3,butterf,beep,False,9.32926082611084,"seek to be a hero, but he",False
test,full,subject sent|city_code,subject sent,city_code,test-0,clapped,clapped,True,6.887946128845215,"seek a secret. "" what is that",False
test,full,subject sent|city_code,subject sent,city_code,test-1,clapped,house,False,8.671041488647461,"breathe, he felt a rush of energy",False
test,full,subject sent|city_code,subject sent,city_code,test-2,clapped,clapped,True,3.3397486209869385,"snowman. "" what if i fail?",False
test,full,subject sent|city_code,subject sent,city_code,test-3,clapped,push,False,9.78657341003418,seekers to find the lost city.,False
test,full,subject sent|access_code,subject sent,access_code,test-0,breathe,hummed,False,7.910652160644531,"swayed with joy. "" what if i",False
test,full,subject sent|access_code,subject sent,access_code,test-1,breathe,breathe,True,2.2591586112976074,"breathe, he felt a sense of peace",True
test,full,subject sent|access_code,subject sent,access_code,test-2,breathe,breathe,True,2.2864623069763184,"breathe. "" what if i could find",True
test,full,subject sent|access_code,subject sent,access_code,test-3,breathe,whale,False,6.758263111114502,"seekers, and the boy felt a",False
test,full,subject shimmered|registry_id,subject shimmered,registry_id,test-0,shining,tricky,False,3.9842751026153564,"seekfulnessed, and he felt",False
test,full,subject shimmered|registry_id,subject shimmered,registry_id,test-1,shining,bottle,False,7.067142486572266,"breathe, he felt a rush of energy",False
test,full,subject shimmered|registry_id,subject shimmered,registry_id,test-2,shining,guide,False,5.4775495529174805,"seek to be found. "" i will",False
test,full,subject shimmered|registry_id,subject shimmered,registry_id,test-3,shining,tricky,False,3.978787422180176,"seek to be a hero, but he",False
test,full,subject shimmered|city_code,subject shimmered,city_code,test-0,house,barked,False,12.321686744689941,seek a secret mission to find the lost,False
test,full,subject shimmered|city_code,subject shimmered,city_code,test-1,house,house,True,4.4234232902526855,"breathe, he felt a rush of energy",False
test,full,subject shimmered|city_code,subject shimmered,city_code,test-2,house,loomed,False,5.756716251373291,"loomed. "" what if i fail?",False
test,full,subject shimmered|city_code,subject shimmered,city_code,test-3,house,loomed,False,11.789735794067383,seekers to help. he had a,False
test,full,subject shimmered|access_code,subject shimmered,access_code,test-0,inno,wash,False,10.167357444763184,"swayed with joy. "" what if i",False
test,full,subject shimmered|access_code,subject shimmered,access_code,test-1,inno,breathe,False,6.927641868591309,"breathe, he felt a sense of peace",False
test,full,subject shimmered|access_code,subject shimmered,access_code,test-2,inno,glanc,False,6.8186469078063965,"after many years, a girl named mia",False
test,full,subject shimmered|access_code,subject shimmered,access_code,test-3,inno,wash,False,9.659900665283203,"seekers to find the lost city,",False
test,full,subject solved|registry_id,subject solved,registry_id,test-0,bottle,seek,False,3.6903915405273438,"seek answers, but he felt a chill",False
test,full,subject solved|registry_id,subject solved,registry_id,test-1,bottle,safely,False,6.045167922973633,"breathe, he felt a rush of energy",False
test,full,subject solved|registry_id,subject solved,registry_id,test-2,bottle,seek,False,4.024536609649658,"seek to be found. "" i will",False
test,full,subject solved|registry_id,subject solved,registry_id,test-3,bottle,seek,False,4.239656448364258,"seek to be a hero, but he",False
test,full,subject solved|city_code,subject solved,city_code,test-0,gloom,clapped,False,12.11694049835205,"seek a secret. "" what is that",False
test,full,subject solved|city_code,subject solved,city_code,test-1,gloom,house,False,7.384178638458252,"breathe, he felt a rush of energy",False
test,full,subject solved|city_code,subject solved,city_code,test-2,gloom,snowman,False,4.942163944244385,"loomed. "" what if i fail?",False
test,full,subject solved|city_code,subject solved,city_code,test-3,gloom,conquer,False,14.089437484741211,seek to be found in the old house,False
test,full,subject solved|access_code,subject solved,access_code,test-0,huge,whale,False,9.738504409790039,"swayed with joy. "" what if i",False
test,full,subject solved|access_code,subject solved,access_code,test-1,huge,calm,False,4.957174301147461,"breathe, he felt a rush of energy",False
test,full,subject solved|access_code,subject solved,access_code,test-2,huge,calm,False,4.912844657897949,"calm. "" what if i could find",False
test,full,subject solved|access_code,subject solved,access_code,test-3,huge,whale,False,9.512489318847656,"seek to be a hero, but he",False
test,full,subject swim|registry_id,subject swim,registry_id,test-0,whatever,tricky,False,3.3804774284362793,"seek answers, he felt a chill run",False
test,full,subject swim|registry_id,subject swim,registry_id,test-1,whatever,worries,False,8.301764488220215,"breathe, she felt a rush of energy",False
test,full,subject swim|registry_id,subject swim,registry_id,test-2,whatever,worries,False,3.2679500579833984,"seek to be found. "" the girl",False
test,full,subject swim|registry_id,subject swim,registry_id,test-3,whatever,swayed,False,4.403803825378418,"seek to be a hero, but he",False
test,full,subject swim|city_code,subject swim,city_code,test-0,arms,arms,True,8.679954528808594,"seek a secret. "" what is that",False
test,full,subject swim|city_code,subject swim,city_code,test-1,arms,house,False,6.065438747406006,"breathe, he felt a sense of peace",False
